,destination_facility,disposal,report_quarter,report_year,total_adc,transformation,county_id
241,Colton Sanitary Landfill,57945.64,4,1997,13843.14,0.0,36
242,Fort Irwin Sanitary Landfill,2401.0,4,1997,13843.14,0.0,36
243,Holliday Inertwaste Site,484.0,4,1997,13843.14,0.0,36
244,Landers Sanitary Landfill,6811.78,4,1997,13843.14,0.0,36
245,Mid-Valley Sanitary Landfill,44188.64,4,1997,13843.14,0.0,36
246,Milliken Sanitary Landfill,80476.55,4,1997,13843.14,0.0,36
247,Mitsubishi Cement Plant Cushenbury L.F.,149.0,4,1997,13843.14,0.0,36
248,Phelan Refuse Disposal Site,4914.46,4,1997,13843.14,0.0,36
249,San Timoteo Sanitary Landfill,29507.15,4,1997,13843.14,0.0,36
250,Trona-Argus Refuse Disposal Site,250.0,4,1997,13843.14,0.0,36
251,Twentynine Palms Disposal Site,4218.69,4,1997,13843.14,0.0,36
252,USMC - 29 Palms Disposal Facility,1106.0,4,1997,13843.14,0.0,36
253,Victorville Sanitary Landfill,43017.95,4,1997,13843.14,0.0,36
254,Yermo Disposal Site,45.0,4,1997,13843.14,0.0,36
257,Barstow Sanitary Landfill,10036.05,1,1998,13660.82,0.0,36
258,Big Bear Refuse Disposal Site,5583.76,1,1998,13660.82,0.0,36
259,California Street Landfill,8612.0,1,1998,13660.82,0.0,36
260,City Of Rialto Disposal Site,139.04,1,1998,13660.82,0.0,36
261,Colton Sanitary Landfill,45422.16,1,1998,13660.82,0.0,36
262,Fort Irwin Sanitary Landfill,2333.0,1,1998,13660.82,0.0,36
263,Holliday Inertwaste Site,330.0,1,1998,13660.82,0.0,36
264,Landers Sanitary Landfill,6811.96,1,1998,13660.82,0.0,36
265,Mid-Valley Sanitary Landfill,42536.01,1,1998,13660.82,0.0,36
266,Milliken Sanitary Landfill,69798.32,1,1998,13660.82,0.0,36
267,Mitsubishi Cement Plant Cushenbury L.F.,192.1,1,1998,13660.82,0.0,36
268,San Timoteo Sanitary Landfill,24220.14,1,1998,13660.82,0.0,36
269,Trona-Argus Refuse Disposal Site,870.0,1,1998,13660.82,0.0,36
270,Twentynine Palms Disposal Site,4179.29,1,1998,13660.82,0.0,36
271,USMC - 29 Palms Disposal Facility,1162.8,1,1998,13660.82,0.0,36
272,Victorville Sanitary Landfill,48014.67,1,1998,13660.82,0.0,36
273,Yermo Disposal Site,53.0,1,1998,13660.82,0.0,36
275,Barstow Sanitary Landfill,11917.17,2,1998,19616.0,0.0,36
276,Big Bear Refuse Disposal Site,8490.9,2,1998,19616.0,0.0,36
277,California Street Landfill,11331.0,2,1998,19616.0,0.0,36
278,City Of Rialto Disposal Site,31.6,2,1998,19616.0,0.0,36
279,Colton Sanitary Landfill,51578.7,2,1998,19616.0,0.0,36
280,Fort Irwin Sanitary Landfill,2100.0,2,1998,19616.0,0.0,36
281,Holliday Inertwaste Site,906.0,2,1998,19616.0,0.0,36
282,Landers Sanitary Landfill,8798.79,2,1998,19616.0,0.0,36
283,Mid-Valley Sanitary Landfill,60795.33,2,1998,19616.0,0.0,36
284,Milliken Sanitary Landfill,75453.79,2,1998,19616.0,0.0,36
285,Mitsubishi Cement Plant Cushenbury L.F.,192.4,2,1998,19616.0,0.0,36
286,San Timoteo Sanitary Landfill,26980.67,2,1998,19616.0,0.0,36
287,Trona-Argus Refuse Disposal Site,750.0,2,1998,19616.0,0.0,36
288,Twentynine Palms Disposal Site,4999.52,2,1998,19616.0,0.0,36
289,USMC - 29 Palms Disposal Facility,832.0,2,1998,19616.0,0.0,36
290,Victorville Sanitary Landfill,56806.02,2,1998,19616.0,0.0,36
291,Yermo Disposal Site,45.0,2,1998,19616.0,0.0,36
293,Barstow Sanitary Landfill,11226.14,3,1998,26578.0,0.0,36
294,Big Bear Refuse Disposal Site,9894.43,3,1998,26578.0,0.0,36
295,California Street Landfill,11833.0,3,1998,26578.0,0.0,36
296,City Of Rialto Disposal Site,28.0,3,1998,26578.0,0.0,36
297,Colton Sanitary Landfill,53176.06,3,1998,2315.0,0.0,36
298,Fort Irwin Sanitary Landfill,1812.0,3,1998,2315.0,0.0,36
299,Holliday Inertwaste Site,294.0,3,1998,2315.0,0.0,36
300,Landers Sanitary Landfill,7530.1,3,1998,2315.0,0.0,36
301,Mid-Valley Sanitary Landfill,61556.09,3,1998,18989.0,0.0,36
302,Milliken Sanitary Landfill,76491.54,3,1998,5274.0,0.0,36
303,Mitsubishi Cement Plant Cushenbury L.F.,266.4,3,1998,5274.0,0.0,36
304,San Timoteo Sanitary Landfill,32146.11,3,1998,5274.0,0.0,36
305,Trona-Argus Refuse Disposal Site,745.0,3,1998,5274.0,0.0,36
306,Twentynine Palms Disposal Site,4710.83,3,1998,5274.0,0.0,36
307,USMC - 29 Palms Disposal Facility,978.0,3,1998,5274.0,0.0,36
308,Victorville Sanitary Landfill,58981.62,3,1998,5274.0,0.0,36
310,Barstow Sanitary Landfill,12425.8,4,1998,22304.0,0.0,36
311,Big Bear Refuse Disposal Site,7728.3,4,1998,22304.0,0.0,36
312,California Street Landfill,11449.0,4,1998,22304.0,0.0,36
313,City Of Rialto Disposal Site,43.0,4,1998,22304.0,0.0,36
314,Colton Sanitary Landfill,53313.03,4,1998,22304.0,0.0,36
315,Fort Irwin Sanitary Landfill,2947.0,4,1998,22304.0,0.0,36
316,Holliday Inertwaste Site,326.0,4,1998,22304.0,0.0,36
317,Landers Sanitary Landfill,11595.64,4,1998,22304.0,0.0,36
318,Mid-Valley Sanitary Landfill,53475.94,4,1998,18148.0,0.0,36
319,Milliken Sanitary Landfill,68277.75,4,1998,4156.0,0.0,36
320,Mitsubishi Cement Plant Cushenbury L.F.,60.7,4,1998,4156.0,0.0,36
321,San Timoteo Sanitary Landfill,30840.34,4,1998,4156.0,0.0,36
322,Trona-Argus Refuse Disposal Site,120.0,4,1998,4156.0,0.0,36
323,USMC - 29 Palms Disposal Facility,883.0,4,1998,4156.0,0.0,36
324,Victorville Sanitary Landfill,52878.52,4,1998,4156.0,0.0,36
327,Barstow Sanitary Landfill,11125.6,1,1999,18631.05,0.0,36
328,Big Bear Refuse Disposal Site,6530.17,1,1999,18631.05,0.0,36
329,California Street Landfill,10374.0,1,1999,18631.05,0.0,36
330,City Of Rialto Disposal Site,88.0,1,1999,18631.05,0.0,36
331,Colton Sanitary Landfill,53771.86,1,1999,1422.0,0.0,36
332,Landers Sanitary Landfill,11274.6,1,1999,1422.0,0.0,36
333,Mid-Valley Sanitary Landfill,57561.99,1,1999,15010.05,0.0,36
334,Milliken Sanitary Landfill,12965.01,1,1999,2199.0,0.0,36
335,Mitsubishi Cement Plant Cushenbury L.F.,193.6,1,1999,2199.0,0.0,36
336,San Timoteo Sanitary Landfill,28547.46,1,1999,2199.0,0.0,36
337,USMC - 29 Palms Disposal Facility,1003.0,1,1999,2199.0,0.0,36
338,Victorville Sanitary Landfill,48328.45,1,1999,2199.0,0.0,36
340,Barstow Sanitary Landfill,12232.88,2,1999,16739.0,0.0,36
341,Big Bear Refuse Disposal Site,8859.39,2,1999,16739.0,0.0,36
342,California Street Landfill,11665.0,2,1999,16739.0,0.0,36
343,City Of Rialto Disposal Site,914.0,2,1999,16739.0,0.0,36
344,Colton Sanitary Landfill,56488.32,2,1999,4023.0,0.0,36
345,Landers Sanitary Landfill,12930.33,2,1999,4023.0,0.0,36
346,Mid-Valley Sanitary Landfill,67311.75,2,1999,12716.0,0.0,36
347,Mitsubishi Cement Plant Cushenbury L.F.,161.9,2,1999,12716.0,0.0,36
348,San Timoteo Sanitary Landfill,33674.35,2,1999,12716.0,0.0,36
349,USMC - 29 Palms Disposal Facility,944.8,2,1999,12716.0,0.0,36
350,Victorville Sanitary Landfill,55539.5,2,1999,12716.0,0.0,36
352,Barstow Sanitary Landfill,12622.73,3,1999,29838.37,0.0,36
353,Big Bear Refuse Disposal Site,10409.49,3,1999,29838.37,0.0,36
354,California Street Landfill,12134.0,3,1999,29838.37,0.0,36
355,Colton Sanitary Landfill,57416.25,3,1999,10413.0,0.0,36
356,Landers Sanitary Landfill,12319.44,3,1999,10413.0,0.0,36
357,Mid-Valley Sanitary Landfill,79476.64,3,1999,19425.37,0.0,36
358,Mitsubishi Cement Plant Cushenbury L.F.,187.0,3,1999,19425.37,0.0,36
359,San Timoteo Sanitary Landfill,36666.56,3,1999,19425.37,0.0,36
360,USMC - 29 Palms Disposal Facility,837.0,3,1999,19425.37,0.0,36
361,Victorville Sanitary Landfill,55817.03,3,1999,19425.37,0.0,36
363,Barstow Sanitary Landfill,11790.19,4,1999,25024.39,0.0,36
364,Big Bear Refuse Disposal Site,8064.28,4,1999,25024.39,0.0,36
365,California Street Landfill,12066.0,4,1999,25024.39,0.0,36
366,Colton Sanitary Landfill,58697.22,4,1999,16025.7,0.0,36
367,Landers Sanitary Landfill,12764.05,4,1999,16025.7,0.0,36
368,Mid-Valley Sanitary Landfill,63222.68,4,1999,8998.69,0.0,36
369,Mitsubishi Cement Plant Cushenbury L.F.,71.9,4,1999,8998.69,0.0,36
370,San Timoteo Sanitary Landfill,32698.33,4,1999,8998.69,0.0,36
371,USMC - 29 Palms Disposal Facility,788.0,4,1999,8998.69,0.0,36
372,Victorville Sanitary Landfill,51325.33,4,1999,8998.69,0.0,36
375,Barstow Sanitary Landfill,11608.27,1,2000,25848.37,0.0,36
376,Big Bear Refuse Disposal Site,6609.52,1,2000,25848.37,0.0,36
377,California Street Landfill,12002.0,1,2000,25848.37,0.0,36
378,Colton Sanitary Landfill,63851.87,1,2000,11673.99,0.0,36
379,Fort Irwin Sanitary Landfill,2529.0,1,2000,11673.99,0.0,36
380,Landers Sanitary Landfill,14072.47,1,2000,11673.99,0.0,36
381,Mid-Valley Sanitary Landfill,67719.77,1,2000,14174.38,0.0,36
382,Mitsubishi Cement Plant Cushenbury L.F.,145.0,1,2000,14174.38,0.0,36
383,San Timoteo Sanitary Landfill,27417.03,1,2000,14174.38,0.0,36
384,USMC - 29 Palms Disposal Facility,938.0,1,2000,14174.38,0.0,36
385,Victorville Sanitary Landfill,49978.83,1,2000,14174.38,0.0,36
387,Barstow Sanitary Landfill,12260.69,2,2000,33608.84,0.0,36
388,Big Bear Refuse Disposal Site,9962.1,2,2000,33608.84,0.0,36
389,California Street Landfill,13122.0,2,2000,33608.84,0.0,36
390,Colton Sanitary Landfill,63504.51,2,2000,14077.97,0.0,36
391,Fort Irwin Sanitary Landfill,2823.0,2,2000,14077.97,0.0,36
392,Landers Sanitary Landfill,13754.19,2,2000,14077.97,0.0,36
393,Mid-Valley Sanitary Landfill,72430.91,2,2000,19530.87,0.0,36
394,Mitsubishi Cement Plant Cushenbury L.F.,139.5,2,2000,19530.87,0.0,36
395,San Timoteo Sanitary Landfill,36165.68,2,2000,19530.87,0.0,36
396,USMC - 29 Palms Disposal Facility,927.0,2,2000,19530.87,0.0,36
397,Victorville Sanitary Landfill,55391.88,2,2000,19530.87,0.0,36
399,Barstow Sanitary Landfill,11506.57,3,2000,34921.92,0.0,36
400,Big Bear Refuse Disposal Site,10791.2,3,2000,34921.92,0.0,36
401,California Street Landfill,12781.0,3,2000,34921.92,0.0,36
402,Colton Sanitary Landfill,62288.75,3,2000,13560.18,0.0,36
403,Fort Irwin Sanitary Landfill,2160.0,3,2000,13560.18,0.0,36
404,Landers Sanitary Landfill,12732.64,3,2000,13560.18,0.0,36
405,Mid-Valley Sanitary Landfill,88770.3,3,2000,21361.74,0.0,36
406,Mitsubishi Cement Plant Cushenbury L.F.,89.5,3,2000,21361.74,0.0,36
407,San Timoteo Sanitary Landfill,33095.74,3,2000,21361.74,0.0,36
408,USMC - 29 Palms Disposal Facility,920.0,3,2000,21361.74,0.0,36
409,Victorville Sanitary Landfill,54252.87,3,2000,21361.74,0.0,36
411,Barstow Sanitary Landfill,12247.66,4,2000,47523.14,0.0,36
412,Big Bear Refuse Disposal Site,8715.82,4,2000,47523.14,0.0,36
413,California Street Landfill,12712.0,4,2000,47523.14,0.0,36
414,Colton Sanitary Landfill,55627.17,4,2000,13434.02,0.0,36
415,Fort Irwin Sanitary Landfill,2342.0,4,2000,13434.02,0.0,36
416,Landers Sanitary Landfill,12289.72,4,2000,13434.02,0.0,36
417,Mid-Valley Sanitary Landfill,93182.35,4,2000,34089.12,0.0,36
418,Mitsubishi Cement Plant Cushenbury L.F.,103.6,4,2000,34089.12,0.0,36
419,San Timoteo Sanitary Landfill,21428.55,4,2000,34089.12,0.0,36
420,USMC - 29 Palms Disposal Facility,885.0,4,2000,34089.12,0.0,36
421,Victorville Sanitary Landfill,51456.27,4,2000,34089.12,0.0,36
424,Barstow Sanitary Landfill,11322.33,1,2001,30982.18,0.0,36
425,Big Bear Refuse Disposal Site,6564.94,1,2001,30982.18,0.0,36
426,California Street Landfill,12357.0,1,2001,30982.18,0.0,36
427,Colton Sanitary Landfill,54566.71,1,2001,8961.8,0.0,36
428,Fort Irwin Sanitary Landfill,2694.0,1,2001,8961.8,0.0,36
429,Landers Sanitary Landfill,12360.52,1,2001,8961.8,0.0,36
430,Mid-Valley Sanitary Landfill,109889.03,1,2001,22020.38,0.0,36
431,Mitsubishi Cement Plant Cushenbury L.F.,95.4,1,2001,22020.38,0.0,36
432,San Timoteo Sanitary Landfill,28693.08,1,2001,22020.38,0.0,36
433,USMC - 29 Palms Disposal Facility,991.0,1,2001,22020.38,0.0,36
434,Victorville Sanitary Landfill,50233.34,1,2001,22020.38,0.0,36
436,Barstow Sanitary Landfill,11861.6,2,2001,32127.94,0.0,36
437,Big Bear Refuse Disposal Site,9518.83,2,2001,32127.94,0.0,36
438,California Street Landfill,14222.0,2,2001,32127.94,0.0,36
439,Colton Sanitary Landfill,58081.93,2,2001,10721.27,0.0,36
440,Fort Irwin Sanitary Landfill,2672.0,2,2001,10721.27,0.0,36
441,Landers Sanitary Landfill,13774.22,2,2001,10721.27,0.0,36
442,Mid-Valley Sanitary Landfill,121516.85,2,2001,21406.67,0.0,36
443,Mitsubishi Cement Plant Cushenbury L.F.,111.9,2,2001,21406.67,0.0,36
444,San Timoteo Sanitary Landfill,37623.07,2,2001,21406.67,0.0,36
445,USMC - 29 Palms Disposal Facility,1195.0,2,2001,21406.67,0.0,36
446,Victorville Sanitary Landfill,58085.16,2,2001,21406.67,0.0,36
448,Barstow Sanitary Landfill,16223.69,3,2001,31725.49,0.0,36
449,Big Bear Refuse Disposal Site,11081.49,3,2001,31725.49,0.0,36
450,California Street Landfill,14128.0,3,2001,31725.49,0.0,36
451,Colton Sanitary Landfill,61480.69,3,2001,10381.79,0.0,36
452,Fort Irwin Sanitary Landfill,2057.0,3,2001,10381.79,0.0,36
453,Landers Sanitary Landfill,12573.64,3,2001,10381.79,0.0,36
454,Mid-Valley Sanitary Landfill,77578.06,3,2001,18941.19,0.0,36
455,Mitsubishi Cement Plant Cushenbury L.F.,154.2,3,2001,18941.19,0.0,36
456,San Timoteo Sanitary Landfill,36431.57,3,2001,2078.51,0.0,36
457,USMC - 29 Palms Disposal Facility,1713.0,3,2001,2078.51,0.0,36
458,Victorville Sanitary Landfill,56839.44,3,2001,324.0,0.0,36
460,Barstow Sanitary Landfill,12082.59,4,2001,26696.11,0.0,36
461,Big Bear Refuse Disposal Site,6763.16,4,2001,26696.11,0.0,36
462,California Street Landfill,14242.0,4,2001,26696.11,0.0,36
463,Colton Sanitary Landfill,64484.75,4,2001,10043.01,0.0,36
464,Fort Irwin Sanitary Landfill,2197.0,4,2001,10043.01,0.0,36
465,Landers Sanitary Landfill,12748.2,4,2001,10043.01,0.0,36
466,Mid-Valley Sanitary Landfill,72567.16,4,2001,11739.61,0.0,36
467,Mitsubishi Cement Plant Cushenbury L.F.,55.7,4,2001,11739.61,0.0,36
468,San Timoteo Sanitary Landfill,36361.37,4,2001,3646.0,0.0,36
469,USMC - 29 Palms Disposal Facility,1387.0,4,2001,3646.0,0.0,36
470,Victorville Sanitary Landfill,56545.59,4,2001,1267.49,0.0,36
473,Barstow Sanitary Landfill,14583.94,1,2002,19162.86,0.0,36
474,California Street Landfill,12419.0,1,2002,19162.86,0.0,36
475,Colton Sanitary Landfill,63066.76,1,2002,6654.2,0.0,36
476,Fort Irwin Sanitary Landfill,1821.0,1,2002,6654.2,0.0,36
477,Landers Sanitary Landfill,12482.39,1,2002,6654.2,0.0,36
478,Mid-Valley Sanitary Landfill,73905.13,1,2002,10111.66,0.0,36
479,Mitsubishi Cement Plant Cushenbury L.F.,99.5,1,2002,10111.66,0.0,36
480,San Timoteo Sanitary Landfill,35845.58,1,2002,1695.0,0.0,36
481,USMC - 29 Palms Disposal Facility,1730.0,1,2002,1695.0,0.0,36
482,Victorville Sanitary Landfill,54492.03,1,2002,702.0,0.0,36
484,Barstow Sanitary Landfill,18185.06,2,2002,23791.82,0.0,36
485,California Street Landfill,15319.0,2,2002,23791.82,0.0,36
486,Colton Sanitary Landfill,66140.34,2,2002,4994.82,0.0,36
487,Fort Irwin Sanitary Landfill,2516.0,2,2002,4994.82,0.0,36
488,Landers Sanitary Landfill,13265.3,2,2002,4994.82,0.0,36
489,Mid-Valley Sanitary Landfill,158344.26,2,2002,17511.0,0.0,36
490,Mitsubishi Cement Plant Cushenbury L.F.,132.1,2,2002,17511.0,0.0,36
491,San Timoteo Sanitary Landfill,44604.26,2,2002,884.0,0.0,36
492,USMC - 29 Palms Disposal Facility,1619.0,2,2002,884.0,0.0,36
493,Victorville Sanitary Landfill,66284.79,2,2002,402.0,0.0,36
495,Barstow Sanitary Landfill,19206.11,3,2002,40616.69,0.0,36
496,California Street Landfill,14969.0,3,2002,40616.69,0.0,36
497,Colton Sanitary Landfill,67119.76,3,2002,7061.0,0.0,36
498,Fort Irwin Sanitary Landfill,1791.0,3,2002,7061.0,0.0,36
499,Landers Sanitary Landfill,12315.99,3,2002,7061.0,0.0,36
500,Mid-Valley Sanitary Landfill,151083.7,3,2002,28844.69,0.0,36
501,Mitsubishi Cement Plant Cushenbury L.F.,73.3,3,2002,28844.69,0.0,36
502,San Timoteo Sanitary Landfill,44645.92,3,2002,3793.0,0.0,36
503,USMC - 29 Palms Disposal Facility,1653.0,3,2002,3793.0,0.0,36
504,Victorville Sanitary Landfill,61395.26,3,2002,918.0,0.0,36
506,Barstow Sanitary Landfill,17580.02,4,2002,34742.37,0.0,36
507,California Street Landfill,13480.0,4,2002,34742.37,0.0,36
508,Colton Sanitary Landfill,67745.83,4,2002,6880.0,0.0,36
509,Fort Irwin Sanitary Landfill,2272.0,4,2002,6880.0,0.0,36
510,Landers Sanitary Landfill,16274.0,4,2002,6880.0,0.0,36
511,Mid-Valley Sanitary Landfill,152499.17,4,2002,20679.0,0.0,36
512,Mitsubishi Cement Plant Cushenbury L.F.,100.8,4,2002,20679.0,0.0,36
513,San Timoteo Sanitary Landfill,42807.68,4,2002,2753.0,0.0,36
514,USMC - 29 Palms Disposal Facility,1496.0,4,2002,2753.0,0.0,36
515,Victorville Sanitary Landfill,65107.46,4,2002,4430.37,0.0,36
518,Barstow Sanitary Landfill,16767.67,1,2003,40691.71,0.0,36
519,California Street Landfill,13416.0,1,2003,40691.71,0.0,36
520,Colton Sanitary Landfill,76370.65,1,2003,5791.79,0.0,36
521,Fort Irwin Sanitary Landfill,1973.37,1,2003,5791.79,0.0,36
522,Landers Sanitary Landfill,14478.86,1,2003,5791.79,0.0,36
523,Mid-Valley Sanitary Landfill,148269.84,1,2003,29246.43,0.0,36
524,Mitsubishi Cement Plant Cushenbury L.F.,61.6,1,2003,29246.43,0.0,36
525,San Timoteo Sanitary Landfill,45661.18,1,2003,3334.49,0.0,36
526,USMC - 29 Palms Disposal Facility,1135.0,1,2003,3334.49,0.0,36
527,Victorville Sanitary Landfill,64922.69,1,2003,2319.0,0.0,36
529,Barstow Sanitary Landfill,20858.41,2,2003,58577.22,0.0,36
530,California Street Landfill,15825.0,2,2003,58577.22,0.0,36
531,Colton Sanitary Landfill,81201.71,2,2003,9237.69,0.0,36
532,Fort Irwin Sanitary Landfill,1951.0,2,2003,9237.69,0.0,36
533,Landers Sanitary Landfill,16560.9,2,2003,9237.69,0.0,36
534,Mid-Valley Sanitary Landfill,160349.14,2,2003,41885.0,0.0,36
535,Mitsubishi Cement Plant Cushenbury L.F.,52.9,2,2003,41885.0,0.0,36
536,San Timoteo Sanitary Landfill,43980.18,2,2003,4528.0,0.0,36
537,USMC - 29 Palms Disposal Facility,1393.11,2,2003,4528.0,0.0,36
538,Victorville Sanitary Landfill,73474.74,2,2003,2926.53,0.0,36
540,Barstow Sanitary Landfill,21301.35,3,2003,34.94,0.0,36
541,California Street Landfill,16510.0,3,2003,34.94,0.0,36
542,Colton Sanitary Landfill,93642.69,3,2003,12947.1,0.0,36
543,Fort Irwin Sanitary Landfill,1871.0,3,2003,12947.1,0.0,36
544,Landers Sanitary Landfill,16405.12,3,2003,12947.1,0.0,36
545,Mid-Valley Sanitary Landfill,151556.55,3,2003,28899.78,0.0,36
546,Mitsubishi Cement Plant Cushenbury L.F.,54.5,3,2003,28899.78,0.0,36
547,San Timoteo Sanitary Landfill,43442.6,3,2003,5334.0,0.0,36
548,USMC - 29 Palms Disposal Facility,1280.9,3,2003,5334.0,0.0,36
549,Victorville Sanitary Landfill,76967.71,3,2003,9123.89,0.0,36
551,Barstow Sanitary Landfill,19149.64,4,2003,53050.97,0.0,36
552,California Street Landfill,14506.0,4,2003,53050.97,0.0,36
553,Colton Sanitary Landfill,84198.93,4,2003,18123.99,0.0,36
554,Fort Irwin Sanitary Landfill,1696.0,4,2003,18123.99,0.0,36
555,Landers Sanitary Landfill,14882.93,4,2003,18123.99,0.0,36
556,Mid-Valley Sanitary Landfill,157819.07,4,2003,24446.87,0.0,36
557,Mitsubishi Cement Plant Cushenbury L.F.,46.9,4,2003,24446.87,0.0,36
558,San Timoteo Sanitary Landfill,41263.09,4,2003,5506.0,0.0,36
559,USMC - 29 Palms Disposal Facility,1585.29,4,2003,5506.0,0.0,36
560,Victorville Sanitary Landfill,69797.87,4,2003,4974.11,0.0,36
563,Barstow Sanitary Landfill,19386.67,1,2004,45253.43,0.0,36
564,California Street Landfill,14022.0,1,2004,45253.43,0.0,36
565,Colton Sanitary Landfill,87570.52,1,2004,15579.68,0.0,36
566,Fort Irwin Sanitary Landfill,1991.0,1,2004,15579.68,0.0,36
567,Landers Sanitary Landfill,15781.83,1,2004,15579.68,0.0,36
568,Mid-Valley Sanitary Landfill,158770.65,1,2004,22006.23,0.0,36
569,Mitsubishi Cement Plant Cushenbury L.F.,60.3,1,2004,22006.23,0.0,36
570,San Timoteo Sanitary Landfill,43589.71,1,2004,5635.0,0.0,36
571,USMC - 29 Palms Disposal Facility,1763.0,1,2004,5635.0,0.0,36
572,Victorville Sanitary Landfill,72606.6,1,2004,2032.52,0.0,36
574,Barstow Sanitary Landfill,24105.43,2,2004,65869.05,0.0,36
575,California Street Landfill,16376.0,2,2004,65869.05,0.0,36
576,Colton Sanitary Landfill,80205.82,2,2004,18475.4,0.0,36
577,Fort Irwin Sanitary Landfill,1814.0,2,2004,18475.4,0.0,36
578,Landers Sanitary Landfill,16369.36,2,2004,18475.4,0.0,36
579,Mid-Valley Sanitary Landfill,194107.2,2,2004,37247.34,0.0,36
580,Mitsubishi Cement Plant Cushenbury L.F.,79.0,2,2004,37247.34,0.0,36
581,San Timoteo Sanitary Landfill,48224.94,2,2004,6420.0,0.0,36
582,USMC - 29 Palms Disposal Facility,1506.57,2,2004,6420.0,0.0,36
583,Victorville Sanitary Landfill,80837.95,2,2004,3726.31,0.0,36
585,Barstow Sanitary Landfill,26115.0,3,2004,66788.29,0.0,36
586,California Street Landfill,15388.0,3,2004,66788.29,0.0,36
587,Colton Sanitary Landfill,112080.18,3,2004,22885.39,0.0,36
588,Fort Irwin Sanitary Landfill,1008.0,3,2004,22885.39,0.0,36
589,Landers Sanitary Landfill,15153.58,3,2004,22885.39,0.0,36
590,Mid-Valley Sanitary Landfill,165989.63,3,2004,31658.73,0.0,36
591,Mitsubishi Cement Plant Cushenbury L.F.,76.2,3,2004,31658.73,0.0,36
592,San Timoteo Sanitary Landfill,47390.11,3,2004,5754.0,0.0,36
593,USMC - 29 Palms Disposal Facility,1334.79,3,2004,5754.0,0.0,36
594,Victorville Sanitary Landfill,82372.1,3,2004,6490.17,0.0,36
596,Barstow Sanitary Landfill,20627.76,4,2004,71692.86,0.0,36
597,California Street Landfill,14826.0,4,2004,71692.86,0.0,36
598,Colton Sanitary Landfill,100884.8,4,2004,17835.99,0.0,36
599,Fort Irwin Sanitary Landfill,1996.0,4,2004,17835.99,0.0,36
600,Landers Sanitary Landfill,16047.53,4,2004,17835.99,0.0,36
601,Mid-Valley Sanitary Landfill,165428.59,4,2004,39365.15,0.0,36
602,Mitsubishi Cement Plant Cushenbury L.F.,55.7,4,2004,39365.15,0.0,36
603,San Timoteo Sanitary Landfill,41470.76,4,2004,5754.0,0.0,36
604,USMC - 29 Palms Disposal Facility,1342.02,4,2004,5754.0,0.0,36
605,Victorville Sanitary Landfill,75584.67,4,2004,8737.72,0.0,36
608,Barstow Sanitary Landfill,18455.66,1,2005,61780.82,0.0,36
609,California Street Landfill,14620.0,1,2005,61780.82,0.0,36
610,Colton Sanitary Landfill,100157.47,1,2005,17198.47,0.0,36
611,Fort Irwin Sanitary Landfill,1521.0,1,2005,17198.47,0.0,36
612,Landers Sanitary Landfill,17989.35,1,2005,17198.47,0.0,36
613,Mid-Valley Sanitary Landfill,179383.58,1,2005,32672.99,0.0,36
614,Mitsubishi Cement Plant Cushenbury L.F.,56.0,1,2005,32672.99,0.0,36
615,San Timoteo Sanitary Landfill,42570.41,1,2005,3659.0,0.0,36
616,USMC - 29 Palms Disposal Facility,1463.58,1,2005,3659.0,0.0,36
617,Victorville Sanitary Landfill,84388.03,1,2005,8250.36,0.0,36
